Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
51.5,0.0,0.4,0.0,0.3,104.4,110.1,37.5,83.7,0.4497999999999999,12.1,32.3,0.37629999999999997,17.3,21.2,0.8065,8.1,39.5,23.9,6.2,5.3,14.8,18.3,41.5,86.7,0.47859999999999997,11.3,28.6,0.3829,15.8,20.1,0.7855,9.5,41.6,25.9,9.4,5.8,13.6,20.9,108.38000000000002,118.0
52.5,0.0,0.4,0.0,0.4,106.9,110.8,37.6,82.1,0.4591,12.4,33.1,0.37749999999999995,19.3,23.2,0.8224,7.3,38.3,24.7,6.4,4.7,14.5,18.8,41.4,86.1,0.4806,11.2,28.3,0.3834,16.8,20.9,0.8003,9.5,40.4,26.4,9.0,5.0,13.4,21.5,108.53,92.0
53.5,0.0,0.4,0.0,0.4,105.1,108.4,37.2,82.8,0.4507,12.1,33.6,0.36179999999999995,18.6,22.7,0.8084,8.1,39.4,24.5,6.5,4.8,13.7,17.6,41.2,86.1,0.47830000000000006,10.7,27.4,0.3772,15.3,19.4,0.7893,9.8,40.9,26.2,8.3,5.2,13.3,20.8,108.55,98.0
54.5,0.0,0.5,0.0,0.4,104.5,105.9,37.2,82.9,0.4502,11.5,32.6,0.3521,18.6,22.5,0.8164,7.8,40.5,24.6,7.2,4.8,13.6,18.2,39.8,85.9,0.46290000000000003,10.2,27.5,0.36029999999999995,16.1,20.5,0.7804,10.1,41.8,24.8,7.9,5.1,13.7,20.5,108.45,93.0
55.5,0.0,0.6,0.0,0.3,103.3,107.5,37.0,83.2,0.44589999999999996,10.9,32.3,0.33649999999999997,18.4,22.8,0.7920999999999999,7.6,40.1,23.3,7.3,4.7,13.7,18.4,40.7,87.7,0.4633999999999999,10.4,28.4,0.3556,15.7,20.0,0.7817000000000001,10.9,44.0,25.4,8.1,4.9,14.1,20.7,108.16000000000001,104.0
56.5,0.0,0.6,0.0,0.3,102.7,107.5,36.7,85.1,0.4328,10.5,32.7,0.3212,18.8,24.0,0.7718,8.0,41.3,22.8,8.2,4.6,13.9,18.5,40.8,87.7,0.4645,10.2,28.5,0.34800000000000003,15.7,20.1,0.7776,10.7,45.7,25.3,8.3,5.4,15.4,20.9,107.99000000000001,107.0
57.5,0.0,0.5,0.0,0.4,102.4,105.8,37.1,85.8,0.434,10.3,32.5,0.31670000000000004,17.9,23.3,0.7620999999999999,9.1,42.6,22.8,8.9,5.3,14.8,19.0,40.1,87.8,0.4561,10.2,29.3,0.3366,15.4,20.1,0.7626000000000001,11.1,45.8,24.8,8.8,5.6,16.7,20.6,108.40000000000002,109.0
58.5,0.0,0.4,0.0,0.3,103.4,107.6,37.4,85.7,0.438,10.3,32.7,0.3141,18.3,23.4,0.7783999999999999,8.1,41.7,22.4,9.3,5.2,15.1,19.9,40.2,86.3,0.4657,10.8,30.1,0.3504,16.4,20.8,0.789,9.7,44.5,26.5,9.0,5.3,17.0,21.0,108.12000000000003,113.0
59.5,0.0,0.4,0.0,0.3,103.9,110.6,37.5,86.8,0.43310000000000004,11.2,33.5,0.3336,17.7,22.5,0.7855000000000001,8.2,43.0,21.8,8.7,5.2,15.4,20.1,41.4,87.6,0.4727,11.5,30.5,0.3745,16.3,21.0,0.7720999999999999,9.3,44.9,27.5,8.9,5.4,15.9,20.5,108.26000000000002,90.0
60.5,0.0,0.4,0.0,0.3,103.1,111.2,37.2,86.1,0.43310000000000004,10.6,32.6,0.3222,18.1,22.8,0.7950000000000002,8.5,42.8,21.5,9.1,5.1,15.8,20.3,41.2,88.0,0.46840000000000004,11.6,31.2,0.37129999999999996,17.2,22.1,0.7705,10.2,45.8,28.0,9.1,5.6,15.8,20.4,107.84,87.0
61.5,0.0,0.5,0.0,0.3,101.1,110.1,36.9,86.0,0.43,10.0,31.5,0.3161,17.3,21.9,0.7955000000000002,8.5,42.1,21.6,9.8,5.1,16.4,19.8,41.1,88.5,0.46440000000000003,11.5,30.5,0.3784,16.4,20.7,0.7837999999999999,10.5,46.4,27.0,9.4,5.5,16.5,20.3,107.46,122.0
62.5,0.0,0.5,0.0,0.2,101.5,111.5,37.3,86.4,0.43249999999999994,10.9,32.6,0.3291,16.0,20.4,0.7954,8.6,42.8,22.1,9.0,5.3,16.6,18.6,42.1,90.0,0.4676,11.9,30.9,0.3849,15.4,19.3,0.7891999999999999,10.6,47.1,27.1,9.8,5.5,15.5,19.9,107.84,107.0
63.5,0.0,0.4,0.0,0.2,103.0,113.7,37.7,86.5,0.4366,11.0,32.2,0.3367,16.6,20.8,0.8087,8.5,42.5,22.6,8.8,5.2,16.9,19.7,42.5,90.1,0.47160000000000013,12.7,31.9,0.3986,16.0,20.1,0.7886999999999998,10.1,46.1,27.5,10.1,5.6,15.2,20.2,107.56000000000002,117.0
64.5,0.0,0.3,0.0,0.2,104.9,116.2,38.1,86.6,0.4406,12.0,32.5,0.3629,16.7,21.5,0.7899,8.3,42.8,23.1,8.4,5.0,16.9,20.3,43.6,90.5,0.48230000000000006,13.1,31.9,0.4107,15.9,20.6,0.7714,9.7,45.9,27.9,10.1,5.4,14.6,20.5,107.79,117.0
65.5,0.0,0.3,0.0,0.2,107.3,116.8,38.3,86.9,0.44139999999999996,12.5,33.0,0.37360000000000004,18.2,22.4,0.8230999999999999,8.5,43.2,24.0,8.2,4.7,16.6,20.8,42.9,89.0,0.4825000000000001,13.3,31.6,0.4226,17.7,22.5,0.7773999999999999,9.1,44.6,28.0,9.6,5.9,14.1,20.9,107.97999999999999,99.0
66.5,0.0,0.4,0.0,0.3,106.8,113.9,38.5,86.7,0.4443,12.6,32.7,0.37870000000000004,17.2,20.9,0.8262,8.8,44.3,24.0,7.5,4.7,16.8,21.4,41.5,88.9,0.4673999999999999,12.4,31.7,0.3947,18.5,23.1,0.7916999999999998,9.3,43.8,26.8,9.6,6.1,13.4,20.8,107.55,90.0
67.5,0.0,0.5,0.0,0.2,105.1,114.2,38.0,86.4,0.4399,12.9,33.4,0.38100000000000006,16.2,20.0,0.8114000000000001,7.9,43.4,23.8,6.9,3.8,15.9,20.1,42.0,89.2,0.47140000000000004,12.3,30.6,0.40790000000000004,17.9,22.0,0.8167,9.4,44.6,27.5,9.1,6.5,12.3,20.6,107.85999999999999,94.0
68.5,0.0,0.6,0.0,0.2,103.6,113.4,37.9,86.2,0.43970000000000004,12.5,33.1,0.3725,15.3,20.0,0.7664000000000001,8.1,44.3,24.1,6.4,4.1,15.1,19.4,42.0,90.6,0.4633999999999999,12.4,30.5,0.41240000000000004,17.0,20.9,0.8211999999999999,10.2,45.7,27.0,8.7,6.6,11.2,20.3,107.85999999999999,99.0
69.5,0.0,0.7,0.0,0.1,102.2,114.0,37.5,85.6,0.4383,11.9,33.8,0.34850000000000003,15.3,19.9,0.774,7.9,43.9,23.6,6.2,3.8,14.8,19.0,41.8,90.4,0.46230000000000004,13.3,33.1,0.4086,17.1,20.5,0.8520999999999999,10.3,46.1,26.5,8.8,6.4,10.9,19.6,107.25999999999999,114.0
70.5,0.0,0.7,0.0,0.1,104.6,116.0,38.2,85.3,0.449,12.6,34.4,0.368,15.6,20.1,0.7804,7.1,43.2,24.0,6.4,3.4,14.7,18.7,43.2,90.6,0.47700000000000004,13.6,32.5,0.4241,16.0,19.3,0.8483,9.3,45.3,27.3,8.5,5.7,11.0,19.5,107.75999999999999,91.0
71.5,0.0,0.6,0.0,0.1,105.0,114.9,38.4,87.2,0.4431,12.5,35.0,0.36079999999999995,15.7,20.6,0.7570999999999999,8.0,45.6,24.3,6.2,3.4,14.5,18.8,42.9,91.0,0.47170000000000006,13.0,33.5,0.39519999999999994,16.1,19.6,0.8375,9.3,45.7,28.6,8.4,6.0,10.9,19.7,107.42,94.0
72.5,0.0,0.6,0.0,0.2,102.2,110.8,38.3,87.5,0.4401,11.7,34.6,0.3439,13.9,18.5,0.7706999999999999,8.0,46.6,24.4,6.0,3.2,14.4,18.9,41.4,90.8,0.45709999999999995,12.3,33.4,0.3771,15.7,19.0,0.8455999999999999,9.1,45.1,27.4,8.2,6.2,10.9,18.3,107.30999999999999,98.0
73.5,0.0,0.7,0.0,0.2,101.3,109.0,38.3,87.6,0.4396,11.7,34.8,0.3414,13.0,17.6,0.7606999999999999,7.9,46.8,24.2,6.5,2.8,14.4,17.9,41.3,91.0,0.45499999999999996,11.5,33.2,0.3556,14.9,17.8,0.8542,9.3,45.9,26.9,8.3,5.9,11.6,17.8,107.25,86.0
74.5,0.0,0.7,0.0,0.2,98.2,107.6,37.4,87.6,0.4295999999999999,11.0,34.2,0.32699999999999996,12.4,16.7,0.76,8.3,47.0,23.2,6.5,3.2,14.8,16.8,40.9,91.7,0.4468,11.5,33.7,0.3488,14.3,16.5,0.8699,9.7,46.8,26.2,8.9,6.6,11.7,17.4,106.92999999999999,103.0
