Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
55.5,0.0,0.4,0.0,0.3,105.5,108.8,38.7,83.8,0.46160000000000007,10.7,29.5,0.36150000000000004,17.4,21.5,0.8156999999999999,8.0,39.5,23.5,8.8,4.9,13.7,18.2,41.2,87.5,0.47170000000000006,9.2,28.0,0.32500000000000007,17.2,21.9,0.7862,11.3,44.7,26.2,7.2,5.4,13.4,17.3,108.23999999999998,104.0
56.5,0.0,0.4,0.0,0.3,106.1,109.0,39.2,84.3,0.465,11.0,29.3,0.37350000000000005,16.7,21.6,0.7812999999999999,7.8,40.2,24.5,8.4,4.7,13.0,18.6,41.1,87.3,0.4718,9.7,28.4,0.3381,17.1,22.5,0.7598,10.8,45.1,26.0,6.7,5.5,13.2,17.6,107.98999999999998,115.0
57.5,0.0,0.3,0.0,0.3,106.5,108.7,39.5,84.5,0.4673999999999999,11.0,29.9,0.3663,16.5,21.6,0.7707999999999998,8.0,40.8,25.4,8.4,4.5,13.5,18.3,41.1,87.2,0.4723,10.6,29.0,0.36650000000000005,15.9,21.4,0.7438,10.4,44.1,26.1,7.2,5.2,13.4,17.4,108.08,107.0
58.5,0.0,0.3,0.0,0.3,105.6,108.9,38.5,82.9,0.46509999999999996,11.2,30.2,0.37099999999999994,17.4,22.2,0.7858999999999998,7.3,40.2,24.6,8.1,4.6,13.7,19.0,41.3,88.1,0.47029999999999994,10.0,27.5,0.36140000000000005,16.3,22.0,0.7430000000000001,10.8,45.1,26.6,7.7,5.1,12.9,17.6,108.0,80.0
59.5,0.0,0.4,0.0,0.2,103.6,108.5,37.8,83.0,0.4563,11.4,30.7,0.37239999999999995,16.6,21.4,0.7780999999999999,7.1,40.2,24.4,7.8,4.4,13.8,18.7,41.2,86.7,0.4771000000000001,9.8,27.6,0.3537,16.3,22.0,0.743,10.5,45.3,26.4,8.1,5.1,12.7,17.5,107.29,107.0
60.5,0.0,0.5,0.0,0.2,103.9,108.2,38.3,83.1,0.4617,11.8,30.5,0.38859999999999995,15.5,20.7,0.7513999999999998,6.9,40.4,25.2,7.6,4.5,14.2,19.5,41.2,87.3,0.47359999999999997,10.0,28.4,0.35100000000000003,15.8,21.2,0.7546999999999999,10.4,45.1,26.3,8.1,5.0,12.9,17.5,107.1,88.0
61.5,0.0,0.5,0.0,0.2,102.6,107.1,37.9,82.5,0.45999999999999996,11.7,30.3,0.3873,15.1,20.4,0.7431999999999999,6.7,39.9,24.5,7.5,4.2,14.7,19.4,40.8,86.8,0.4715,10.0,27.7,0.35890000000000005,15.5,20.6,0.7652,10.6,45.5,26.2,8.2,5.0,13.4,18.3,107.09,105.0
62.5,0.0,0.6,0.0,0.2,102.9,108.0,38.1,82.3,0.4633,11.0,29.0,0.3801,15.7,21.4,0.7327999999999999,6.7,38.4,24.4,8.0,4.4,14.1,19.6,41.1,85.8,0.48089999999999994,9.4,26.5,0.3545,16.4,21.5,0.772,10.6,45.1,25.3,7.7,4.9,13.7,18.8,107.12,72.0
63.5,0.0,0.7,0.0,0.2,98.8,106.8,36.6,82.2,0.44560000000000005,10.6,28.9,0.36469999999999997,15.0,20.0,0.7632,7.1,38.6,23.2,7.8,4.2,14.8,20.0,40.3,84.3,0.48,9.6,25.9,0.3739,16.6,21.7,0.7736,10.1,45.2,24.9,8.0,4.4,14.1,18.6,106.57000000000001,126.0
64.5,0.0,0.6,0.0,0.3,100.9,106.9,37.2,82.4,0.45150000000000007,11.1,29.2,0.37570000000000003,15.4,20.4,0.7659999999999999,7.4,39.5,23.6,8.1,4.1,15.4,19.6,41.0,86.0,0.4781000000000001,9.7,25.6,0.38230000000000003,15.2,20.2,0.7634,10.1,44.4,24.6,8.7,4.5,13.8,19.0,107.1,83.0
65.5,0.0,0.5,0.0,0.3,98.7,104.9,36.7,82.7,0.44420000000000004,10.4,29.1,0.35219999999999996,14.9,19.4,0.7855000000000001,7.3,40.0,22.7,7.8,4.2,15.3,20.0,39.9,85.4,0.46820000000000006,9.5,25.7,0.3729,15.6,21.0,0.7534,10.3,44.9,23.8,8.8,4.5,13.6,19.4,106.78,86.0
66.5,0.0,0.5,0.0,0.3,96.9,102.5,36.5,83.5,0.4377,10.0,28.6,0.3449,13.9,17.6,0.7889999999999999,7.5,40.3,22.2,8.3,4.7,15.2,19.7,38.9,84.8,0.4595000000000001,9.7,26.3,0.3718,15.0,20.3,0.7438,10.2,45.2,22.4,8.6,4.6,14.1,18.2,106.78000000000002,98.0
