Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
55.5,0.0,0.5,0.0,0.4,110.2,114.5,41.6,90.6,0.4593,10.3,32.0,0.32439999999999997,16.7,22.1,0.7735,11.3,48.7,26.5,5.9,5.9,13.7,18.9,43.2,93.7,0.46160000000000007,11.7,33.1,0.36069999999999997,16.4,21.4,0.7798,11.0,46.5,27.0,7.8,5.2,10.8,19.6,108.72999999999999,128.0
56.5,0.0,0.4,0.0,0.4,110.9,114.4,42.0,91.2,0.4603,10.9,32.9,0.3329,16.0,21.2,0.7748,10.9,47.3,26.9,6.5,5.4,13.7,19.3,43.6,91.7,0.4763,10.8,30.4,0.36130000000000007,16.4,21.6,0.7744,10.1,45.9,28.1,7.7,5.0,11.9,19.7,108.60999999999999,110.0
57.5,0.0,0.4,0.0,0.4,112.0,115.0,42.7,92.7,0.461,9.9,32.1,0.3091,16.7,22.3,0.7687,11.5,47.9,27.1,7.6,5.8,13.6,19.2,43.8,92.9,0.47269999999999995,10.9,30.5,0.3636,16.5,21.6,0.7796000000000001,11.0,47.4,27.3,7.6,5.1,12.9,19.9,108.7,119.0
58.5,0.0,0.4,0.0,0.4,113.1,116.2,43.0,93.3,0.46129999999999993,9.6,32.1,0.3005,17.5,23.8,0.7428,12.4,48.9,27.6,7.6,5.7,14.1,20.3,44.3,93.1,0.47700000000000004,10.8,30.7,0.35649999999999993,16.8,22.9,0.752,10.6,46.3,28.1,7.8,5.7,12.6,20.5,108.53999999999999,130.0
59.5,0.0,0.5,0.0,0.5,115.4,116.9,44.1,93.0,0.4755,10.3,31.0,0.33609999999999995,16.9,23.4,0.7295,12.1,48.4,28.4,8.3,5.7,14.9,20.2,44.2,93.4,0.47450000000000003,11.0,31.3,0.35609999999999997,17.5,23.3,0.7668999999999999,11.0,45.9,28.1,9.0,5.6,13.6,20.9,109.36999999999998,120.0
60.5,0.0,0.5,0.0,0.5,114.9,116.1,44.1,93.7,0.4715,10.0,30.5,0.3332,16.7,23.0,0.732,11.9,48.5,28.6,9.2,5.5,15.9,20.9,43.6,93.5,0.46740000000000004,10.3,30.9,0.3398,18.6,24.3,0.7794000000000001,11.1,46.7,27.9,9.5,5.7,14.4,20.8,108.89000000000001,115.0
61.5,0.0,0.6,0.0,0.5,114.2,115.6,44.4,94.2,0.4721,10.0,29.5,0.3482,15.4,22.0,0.7134,12.3,48.4,28.3,9.3,5.3,15.6,20.8,43.3,93.6,0.4636,10.8,32.6,0.3337,18.2,23.5,0.7924000000000001,11.4,46.5,29.2,9.2,5.5,14.7,20.5,108.18999999999998,104.0
62.5,0.0,0.5,0.0,0.5,115.6,117.1,45.1,94.5,0.47870000000000007,10.3,28.6,0.36750000000000005,15.1,21.3,0.7191000000000001,11.3,47.3,27.5,9.3,5.2,15.8,20.9,44.1,93.6,0.47269999999999995,10.8,32.7,0.3328,18.1,23.9,0.7727000000000002,11.3,46.5,29.6,9.5,6.1,15.7,20.1,107.91000000000001,104.0
63.5,0.0,0.5,0.0,0.5,117.2,118.0,45.8,95.6,0.4814000000000001,10.3,29.6,0.35860000000000003,15.3,21.8,0.7056000000000001,11.9,48.2,28.2,9.9,4.4,16.1,20.5,45.2,94.0,0.48200000000000004,10.8,33.2,0.32730000000000004,16.8,22.6,0.7661,10.8,45.8,29.5,9.6,6.5,16.3,20.1,107.84,116.0
64.5,0.0,0.6,0.0,0.4,115.7,118.6,45.3,96.5,0.47169999999999995,10.9,31.1,0.35630000000000006,14.2,20.2,0.7264000000000002,11.1,47.3,27.6,9.8,4.6,15.5,20.7,45.0,93.2,0.4838,11.5,32.5,0.3505,17.1,23.1,0.7571000000000001,10.1,46.6,29.8,9.2,6.4,15.9,19.2,108.5,113.0
